source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
354841,"On this one thing, China has got it absolutely right! https://t.co/3bkgdIC9Nb",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6691}, {'text': 'right', 'score': 0.3406}, {'text': 'one', 'score': 0.224}]"
5964942,"Did u know?

Nomura estimates that 45 cities in China, making up 40% of GDP, under lockdown

But global media taking no interest in situation in China

This time last year, global media reached every village in UP with camera

Because there's money in criticizing India, not China",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5488}, {'text': 'media', 'score': 0.4505}, {'text': 'lockdown', 'score': 0.1346}]"
1043241,There are many who think China is infallible...and China has spent billions of dollars in developing this image. But there are many pulls and pressures within China. And the #IndiaChinaStandoff is not the only war the CCP is fighting. Read this 👇 https://t.co/2R16Hlf2tW,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6115}, {'text': 'infallible', 'score': 0.2964}, {'text': 'war', 'score': 0.2248}]"
229175,"@ShashiTharoor ""20 martyred soldiers . One wrong Prime Minister.""

When will Modi condemn China? 

Why won't Modi simply say he will defend our troops from China at all costs? https://t.co/InbGlz6DrV",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.472}, {'text': 'troops', 'score': 0.2232}, {'text': 'martyred', 'score': 0.2114}]"
7545135,"An Indian train, a semi-luxury coach. Biden thinks Modi will help him to beat China! https://t.co/mgtxLp422g",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4652}, {'text': 'train', 'score': 0.3104}, {'text': 'coach', 'score': 0.2073}]"
8169616,"""China has increased defence spending.. They are often violating territorial waters around Senkaku Islands, similar can be observed near Indian borders"", Japan's top minister @konotarogomame tells @WIONews 
https://t.co/Dv1r9Vgqv8",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5225}, {'text': 'defence', 'score': 0.3241}, {'text': 'increased', 'score': 0.2412}]"
909511,"After weeks of denial and trolling from Modibhakts, godi media and govt's hand-fed ""analysts"" who rebutted my reports about Chinese incursions in Ladakh, army is massively mobilising to the borders.

With self-delusion mercifully abandoned, it's time to teach China a lesson 1/2",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5473}, {'text': 'army', 'score': 0.3658}, {'text': 'trolling', 'score': 0.1603}]"
6390246,"While India is officially putting photos of exchange of gifts with PLA at multiple points, including points of ingress in Ladakh, this is what China has been doing today. Do remember nothing trends in Chinese social media unless the party approves of it. https://t.co/SLlMMqieIu",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.564}, {'text': 'india', 'score': 0.3595}, {'text': 'gifts', 'score': 0.3259}]"
59528,More than a month has passed in China taking a large part of Indian territory -Why has not a single media house from India sent a reporter to Galwan Valley or even Ladakh?,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.479}, {'text': 'media', 'score': 0.4395}, {'text': 'india', 'score': 0.3524}]"
2865969,This is how NYT covered China post the Chinese Virus - Guess and comment - How would India be covered ? https://t.co/y3KJ62z10e,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5801}, {'text': 'virus', 'score': 0.4077}, {'text': 'would', 'score': 0.2033}]"
7917197,"Chinese President Xi Jinping to visit Moscow next week.

How practical are China's Ukraine peace plans?

@ShivanChanana talks to @_GregSwenson, China analyst, for perspective

For more videos, visit: https://t.co/AXC5qRugeb https://t.co/FJqJ83wsDb",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.382}, {'text': 'ukraine', 'score': 0.2926}, {'text': 'president', 'score': 0.1693}]"
222499,"You’re expecting the man to face China when he can’t even face the media* openly 

*(and we’re talking of times when 80% of the media is not even hostile &amp; already kissing his boots on prime time)",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5151}, {'text': 'media', 'score': 0.3991}, {'text': 'kissing', 'score': 0.149}]"
1522666,"#China’s claims to the entire #Galwanvalley in #Ladakh, attributed on Friday by a Chinese strategic expert to “historical rights” going back to the Qing Dynasty, is being seen as an expansion of previously known Chinese territorial claims in the area  https://t.co/caPZHo9Sax",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5765}, {'text': 'expansion', 'score': 0.2664}, {'text': 'back', 'score': 0.1597}]"
1611196,"Xi Jinping failed to promise real transparency for China's role in unleashing coronavirus: Pompeo

Read @ANI Story |  
https://t.co/sdr0HIfu8O https://t.co/9LM8m85vSE",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4803}, {'text': 'coronavirus', 'score': 0.4711}, {'text': 'transparency', 'score': 0.3446}]"
6534193,"China’s funding in China Pakistan Economic Corridor dropped by about 56% in 2022 as #CPEC facing crisis

Read more: https://t.co/YzXSpKKPUF

@PBSC_Beijing https://t.co/q2O1jfzzev",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5318}, {'text': 'funding', 'score': 0.3379}, {'text': 'dropped', 'score': 0.2306}]"
546818,Your daily reminder that China continues to occupy Indian territory &amp; @PMOIndia has no answers https://t.co/E02ECGsb8j,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6934}, {'text': 'indian', 'score': 0.3831}, {'text': 'occupy', 'score': 0.2188}]"
5567284,"Pappu : China has a plan.

Definitely &amp; you are part of that plan.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6864}, {'text': 'plan', 'score': 0.4633}, {'text': 'definitely', 'score': 0.2749}]"
417254,"Modi media silent on Chinese withdrawal from Galwan. The reason is while China has withdrawn some of its troops from Indian side, India has withdrawn its troops from Indian side. Buffer zone is being created in Indian territory. This is not buffer zone, this is called surrender!",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5336}, {'text': 'withdrawn', 'score': 0.3702}, {'text': 'india', 'score': 0.3126}]"
3829098,"While Modi chanted Atmanirbhar Bharat, and fools trended #BanChineseGoods, India's trade with China actually soared by 71%🔺️ within 5 months in 2021.  
#LieLikeModi 

#ChineseChaukidar https://t.co/4I21IkEvcR",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6175}, {'text': 'india', 'score': 0.3852}, {'text': 'soared', 'score': 0.2438}]"
122094,China alleges one more transgression and border provocation by the Indian Army near the Pangong Lake. Classic Chinese tactic to cry foul and confuse. https://t.co/XKXska5pWa,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.664}, {'text': 'transgression', 'score': 0.2389}, {'text': 'army', 'score': 0.1688}]"
7598992,"Love Triangle between Modi , Adani and China 🔥

@SupriyaShrinate https://t.co/FfUmQcis8S",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6355}, {'text': 'love', 'score': 0.4528}, {'text': 'supriyashrinate', 'score': 0.3853}]"
1271175,"BJP using banned app, in love with China: Maharashtra Congress https://t.co/uRx1qmUUrs",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5594}, {'text': 'banned', 'score': 0.3622}, {'text': 'app', 'score': 0.3124}]"
1509207,"Pic1: What Agreement (Indo-China) Says
Pic2: What India did (As per EAM)
Pic3: How China violated Agreement
#GalwanVally https://t.co/lKRDbcMJ3N",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.513}, {'text': 'pic3', 'score': 0.3604}, {'text': 'violated', 'score': 0.173}]"
354811,"India haters can be terribly dumb. O hello! China has just sourced emergency supplies from India, 15 tonnes of it. We are not some puny little foreign independent country. China respects that, but you don’t. https://t.co/GDaTl8WIhr",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4965}, {'text': 'india', 'score': 0.4426}, {'text': 'haters', 'score': 0.29}]"
4260000,"""India should know that if it really launches a war against China due to domestic sentiment, it may suffer from a more humiliating defeat compared with 1962."" I know this is in Global Times, but what's with the tone and the language? https://t.co/WNQenK9D8I",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4641}, {'text': 'tone', 'score': 0.3074}, {'text': 'suffer', 'score': 0.1744}]"
1610363,Shiv Sena MP @priyankac19 demands clarity by the central government on the China issue https://t.co/GE0nbaDOsl,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5371}, {'text': 'clarity', 'score': 0.3723}, {'text': 'priyankac19', 'score': 0.2924}]"
83650,"The same shameless Indian media had reported last week China's withdrawal from the Finger 4 of Galwan! To save their master Modi, India media has become an international shame. https://t.co/BNZH2FjkHk via @dna @dna",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4742}, {'text': 'media', 'score': 0.4179}, {'text': 'shameless', 'score': 0.3093}]"
109155,"China seems to be have made up its mind for a fight! Modi's dishonesty and duplicity on Galwan have confused Indian forces, and China has got the upper hand! https://t.co/Cpode4tIuW via @ndtv",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6169}, {'text': 'forces', 'score': 0.2396}, {'text': 'dishonesty', 'score': 0.1684}]"
1365531,Exclusive: Satellite Images Hint At Renewed China Threat In Doklam - NDTV https://t.co/Box0EIG2SN,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6081}, {'text': 'satellite', 'score': 0.4771}, {'text': 'threat', 'score': 0.3531}]"
516859,"This is the quality of Chinese construction. This is the famous China Pakistan Economic Corridor. The Chairman of CPEC is Lt Gen Asim Bajwa.

Watch this video and you will know the source of his enormous wealth....! 

Pak Fauj Zindabad...dil se 🙏🤣🙏 https://t.co/qYYHshfm11",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5767}, {'text': 'chairman', 'score': 0.3485}, {'text': 'construction', 'score': 0.3315}]"
6166613,Chinese economists predict China to become a high-income country by the end of 2023. Only 2 other countries that have transited from a low-income to a high-income country since the 2nd World War are Taiwan &amp; South Korea. India is happy to transit from Secular to a Hindu Country,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5627}, {'text': 'income', 'score': 0.2921}, {'text': 'high', 'score': 0.1049}]"
3237804,"Bharat maata ka ek tukda China ke paas hai aur Narendra Modi ne Bharat Maata ka ek tukda, China ko de dia hai, yeh fact hai: Rahul Gandhi https://t.co/WWz5AoL2TE",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5938}, {'text': 'narendra', 'score': 0.4595}, {'text': 'bharat', 'score': 0.3888}]"
2429283,"She wants India to “have its own internet”. 

Ironically, THAT sounds literally like China with its Great Firewall. 

Sanghis 🤦🏻‍♂️ https://t.co/XYQ9Lq5KfP",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4613}, {'text': 'she', 'score': 0.376}, {'text': 'firewall', 'score': 0.3008}]"
3214856,China Replaced 90% Of Troops Deployed In Eastern Ladakh After They Were Badly Affected In Extreme Cold,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.3939}, {'text': 'troops', 'score': 0.2907}, {'text': 'replaced', 'score': 0.2096}]"
600183,"Earlier today, I spoke to @ravishndtv about the India-China border issue in Ladakh. [in Hindi]
https://t.co/inICRzvz3P",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.609}, {'text': 'india', 'score': 0.4789}, {'text': 'ravishndtv', 'score': 0.4146}]"
466295,BIG: Indian Foreign Minister Dr. S. Jaishankar accuses China of ‘pre-meditated and planned action that was directly responsible for violence and casualties. It reflected an intent to change the facts on ground in violation of all our agreements to not change the status quo.’ https://t.co/0hGir2cLz9,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5329}, {'text': 'jaishankar', 'score': 0.2578}, {'text': 'casualties', 'score': 0.2222}]"
1829151,"Chinese analyst says if China follows India's logic, China will then send troops to 'Indian Occupied Kashmir'! Art 370 has become too big a bone for Modi's throat! https://t.co/et9zR0juZh",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.557}, {'text': 'troops', 'score': 0.1544}, {'text': 'bone', 'score': 0.0694}]"
858224,"How many times have you seen red carpet being laid for foreign party presidents in China? 
Will Congress President Mrs Sonia Gandhi care to explain what deals were signed with China that were lauded by them so much? #RajivGandhiFoundation https://t.co/VF5ZLOqgnf",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5437}, {'text': 'presidents', 'score': 0.3424}, {'text': 'carpet', 'score': 0.3327}]"
2809809,"#mustread China builds a village inside Arunachal Pradesh. The village did not exist in November 2019, as per satellite image accessed by NDTV's @VishnuNDTV https://t.co/NlXjCGQBwr",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5372}, {'text': 'village', 'score': 0.4566}, {'text': 'satellite', 'score': 0.1448}]"
934098,Narendra Modi is making China Pay. Chinese Brands are Paying in PM Cares Fund,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5246}, {'text': 'pay', 'score': 0.3555}, {'text': 'brands', 'score': 0.1861}]"
5929938,"In Depsang, while the Chinese have denied Indian troops access to PPs 10, 11, 11A, 12 and 13, the information available with the Modi government is that China has stationed a temporary hot-mix plant for roadbuilding behind these PPs on the Chinese side. https://t.co/jUOMgf0plx",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5988}, {'text': 'troops', 'score': 0.2783}, {'text': 'roadbuilding', 'score': 0.2192}]"
1781900,"If no one intruded into Indian territory then how and why did the 20 soldiers die? Did they enter Chinese territory? Isn’t this exactly what the Chinese are saying, that they did not intrude into Indian territory? 🤔 #IndiaChinaBorderTension https://t.co/Qq7ygVVdlY",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4031}, {'text': 'india', 'score': 0.3287}, {'text': 'soldiers', 'score': 0.2732}]"
894561,"India and China hold 4th round of military-level talks in Chushul sector to discuss disengagement along the LAC. Experts say this round of talks, which will focus on Pangong Lake and Depsang Plains, could be the toughest yet. @alysonle speaks with @sidhant for more https://t.co/nUA5w7kwnT",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.48}, {'text': 'lake', 'score': 0.2367}, {'text': 'disengagement', 'score': 0.1887}]"
145842,"""China was Medieval, Barbaric, Antithetical to Any Professional Army""-I write on what happened in #Galwan- CO Santosh Babu was hit on the head, took a fall of 20 feet vertically. Chinese CO among 12 Troops killed by Indians. Much more on @washingtonpost    https://t.co/ZDB9T0kiVO",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.553}, {'text': 'killed', 'score': 0.3979}, {'text': 'army', 'score': 0.2789}]"
6935453,"""Relations with China going through difficult stage"", says EAM Jaishankar at Munich Security conference; Highlights,""Quad has a value in itself"" https://t.co/epMc5wLrUy https://t.co/SaMuOultbN",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5679}, {'text': 'quad', 'score': 0.2162}, {'text': 'security', 'score': 0.206}]"
5107119,"Ease of Doing Business: China manipulated Ease of Doing Business rankings, no irregularities found in Indian data  https://t.co/jq2AaoMgSx",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5119}, {'text': 'rankings', 'score': 0.3362}, {'text': 'manipulated', 'score': 0.1745}]"
1826444,Has Modi-Shah asked this BJP MP why is he saying what China and Pakistan want to hear? #REPUBLIC @republic https://t.co/cIctfRr7cF,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4765}, {'text': 'pakistan', 'score': 0.4011}, {'text': 'hear', 'score': 0.2565}]"
6604569,Do you know that China carried out massive reorganisation &amp; cut down PLA soldier strength by 3L &amp; has operationalised plans to hire recruits / conscripts to rebalance between Navy and Airforce following movement to Theatre command structure!,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5143}, {'text': 'recruits', 'score': 0.3391}, {'text': 'theatre', 'score': 0.0938}]"
2234261,China paid librandus to make us believe that China showed more bravery than our Indian army. Never forget.,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5529}, {'text': 'bravery', 'score': 0.3299}, {'text': 'paid', 'score': 0.1868}]"
3580644,"#BREAKING : China is ready for friendly relations with the Talban

#Afghanistan",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5456}, {'text': 'afghanistan', 'score': 0.4401}, {'text': 'friendly', 'score': 0.326}]"
801992,"China has not withdrawn its forces a single inch in Ladakh.
China has appointed Xi' favorite General for India border.
China's PLA conducts nighttime high-altitude drills &amp; major military exercise.
China has taken home 4-plane loads of its citizens from India this week.",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5605}, {'text': 'drills', 'score': 0.2645}, {'text': 'withdrawn', 'score': 0.1843}]"
2699381,"China retreating to Finger 8 is because of multiple reasons:
1. China after Galwan clash realizes this Indian Army is no pushover. Will bleed the enemy. This Beijing Dateline Russian agency TASS report says 45 Chinese soldiers killed at Galwan.
2.India in control of Kailash Hills https://t.co/WhmOSeICLP",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5516}, {'text': 'finger', 'score': 0.2497}, {'text': 'soldiers', 'score': 0.1974}]"
583789,"Bad news for all those who said China captured our land on 15th June

Reports have revealed that soon after Colonel Babu was attacked by the Chinese,

The angry Indian soldiers entered into Chinese territory &amp; killed the Chinese

Yes, we entered into Chinese Controlled Territory",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6339}, {'text': 'bad', 'score': 0.2999}, {'text': 'soldiers', 'score': 0.1991}]"
5670470,Both of them has been arrested. But this story will keep repeating because they think by killing a k@fir they have just purchased d entry ticket to j@nn@t &amp; 72 hoors. Just see the smile on their faces. Only China solution is the real solution in dealing with this dise@se #Udaipur https://t.co/WJy123kyzM,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4618}, {'text': 'both', 'score': 0.3764}, {'text': 'arrested', 'score': 0.3056}]"
7544226,"""In the past three years, India has lost control of territory to China, lost respect and influence in South Asia, and runs the risk of having its hand being forced by the US. That is the net sum of what the ongoing border crisis with China has achieved so far."" 
I write @ttindia https://t.co/omk6y9JtMG",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5488}, {'text': 'india', 'score': 0.4417}, {'text': 'write', 'score': 0.2053}]"
20296,"In 1962 we defended our honour, fought for our territory, fought a war and made China pay a cost. 
In 2020 the abject surrender to China under #WeakestPMModi is shameful &amp; unprecedented. 
#StepDownModi https://t.co/Ai0dwxMVq3",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5222}, {'text': 'surrender', 'score': 0.4309}, {'text': 'shameful', 'score': 0.2682}]"
6117888,"US-China commission to brainstorm security implications over Beijing's footprints in South, Central Asia  

Read @ANI Story | https://t.co/yBbkBcIeOc
#USChina #CentralAsia #securityissues #USChinacommission #USA #China https://t.co/TiFEMWjLZf",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4767}, {'text': 'security', 'score': 0.3363}, {'text': 'brainstorm', 'score': 0.2219}]"
2720022,"The videos puncture the claims made by the Chinese Communist Party and demonstrate how China is struggling to effectively vaccinate its citizens
https://t.co/HtKMaoMuil",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5111}, {'text': 'videos', 'score': 0.3929}, {'text': 'vaccinate', 'score': 0.3419}]"
1928201,"#China #Demonetisation 

How to fight with China? Modi ji is showing the way to the world. 
Modi -&gt; Best global leader, vishwaguru. 😌

Chinese                                    Modi's
action                                    reaction https://t.co/GAwxdmdUju",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6129}, {'text': 'fight', 'score': 0.3376}, {'text': 'leader', 'score': 0.3035}]"
7637960,"When India beats China, by @MANJULtoons https://t.co/qQbdmpU9BP",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6219}, {'text': 'india', 'score': 0.4797}, {'text': 'beats', 'score': 0.2196}]"
843716,"Which means China intruded our territory. 

Where is liar Modi &amp; his bhakts? https://t.co/ahOwXUQKkE",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6356}, {'text': 'liar', 'score': 0.3259}, {'text': 'intruded', 'score': 0.3085}]"
794870,"When EAM says ""when it comes to finding a solution, this must be predicated on honouring all agreements and understandings. And not attempting to alter the status quo unilaterally."" It means China has altered the status quo in Ladakh, as many of us have reported for months. https://t.co/8o4yXLf13p",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5002}, {'text': 'altered', 'score': 0.2794}, {'text': 'unilaterally', 'score': 0.1977}]"
792470,"Unlike their chest-thumping when it comes to Pakistan, the government and the BJP have largely been silent over the latest tensions with China
https://t.co/dlPB7nI35C",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4245}, {'text': 'silent', 'score': 0.3462}, {'text': 'pakistan', 'score': 0.3032}]"
1431463,"#TreacherousChina lulled our PM into complacency&amp;killed our 30 soldiers brutally &amp; claims our land as theirs
Modi met Xi Jinping 19 times.
He played swing swing with him.
He took him to Mahabalipuram &amp; made people wear that ugly face of Xi Jinping 🤷🏻‍♀️
But Xi Jinping betrayed Modi! https://t.co/FaN8yB8dVF",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5464}, {'text': 'complacency', 'score': 0.2283}, {'text': 'soldiers', 'score': 0.169}]"
3955840,"Is there anyone GoI is not at war with, except China that is, which PM can’t even name? Social media companies, foreign celebrities, journalists, farmers, internet... the list goes on. https://t.co/e68nHpMVoY",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5261}, {'text': 'war', 'score': 0.3672}, {'text': 'celebrities', 'score': 0.1872}]"
8045081,"Major burn in Pakistan - complaining That China keeps telling us not to engage with India and they are now sitting in New Delhi and chatting with Indians.

Lol 😆",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5247}, {'text': 'burn', 'score': 0.4688}, {'text': 'indians', 'score': 0.3562}]"
5907963,Rahul Gandhi Urges Government To Respond To China On Galwan https://t.co/esW9fu4nnV https://t.co/6iC6cAHjPE,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4479}, {'text': 'urges', 'score': 0.2387}, {'text': 'government', 'score': 0.2275}]"
182130,"Allow independent mission to identify incursion, intrusion, encroachment by #China: @RahulGandhi to govt https://t.co/lhZejRpMvW",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5479}, {'text': 'rahulgandhi', 'score': 0.4474}, {'text': 'intrusion', 'score': 0.4272}]"
1679997,"This is 2 yr old video of Rahul Gandhi speaking on China and how to deal with it. 

This man is so underrated. 

#ModiMuhKholoChinaBolo https://t.co/3deO3Cr5VJ",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5592}, {'text': 'video', 'score': 0.3762}, {'text': 'underrated', 'score': 0.2442}]"
843713,"Fun fact:

Just 7 months ago, OFI Global China bought a stake in Zee. 

Waah @sudhirchaudhary - you and your masters are making money from Modi as well as Xi? https://t.co/IZXcdVxhF3",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5941}, {'text': 'sudhirchaudhary', 'score': 0.2666}, {'text': 'stake', 'score': 0.2475}]"
5428833,"This is not bankrupt Sri Lanka but World’s second largest economy - China. 

Public protesting as many Chinese rural banks has frozen their bank accounts. 

 https://t.co/eiUZqOuadf",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5403}, {'text': 'protesting', 'score': 0.3254}, {'text': 'bank', 'score': 0.3195}]"
843737,"Modi is a liar. He surrendered to China, he gifted our territory to China.",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5361}, {'text': 'liar', 'score': 0.3997}, {'text': 'surrendered', 'score': 0.3503}]"
1853077,"Indian Army: Huge number of Chinese were killed

US Intel: India killed 35 Chinese

But Congress's Husain Dalwai says ""No one from their side died, only our Jawans died""

He adds ""Is this RSS shakha? Y send soldiers? Send RSS people""

So who is our enemy No.1?
China or Congress? https://t.co/rwtBTc9omY",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4999}, {'text': 'soldiers', 'score': 0.2598}, {'text': 'died', 'score': 0.227}]"
4544550,"A group of anti-China activists campaigning for human rights in Tibet and support for ethnic Uighurs called on Thursday for a boycott of the 2022 winter Olympics in Beijing, saying the Games would embolden China’s govt in its crackdowns. 

(1/2) 

#Beijing2022 https://t.co/qKmIbBTFdi",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.465}, {'text': 'boycott', 'score': 0.46}, {'text': 'olympics', 'score': 0.4087}]"
586843,"Like Russia is Trump’s weak point, China is Modi’s. 

Incidentally, both allowed their weak points to interfere &amp; support their own election campaigns. 

That is the definitive &amp; damning reason for the pin drop silence.",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4642}, {'text': 'weak', 'score': 0.3302}, {'text': 'trump', 'score': 0.3217}]"
1227899,"Does it mean Modi govt will let go 1200 sq km area intrusion along LAC? 
Why no statement? Why no news by TV channels?

""China wants India to accept the new normal on LAC, move on to restore bilateral ties | Analysis - analysis"" - Hindustan Times https://t.co/V93i4oQP32",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4259}, {'text': 'india', 'score': 0.4193}, {'text': 'intrusion', 'score': 0.2673}]"
2210358,It took a month to come up with this joke? Really hope responses to China are faster https://t.co/NTqsoEEs14,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6006}, {'text': 'joke', 'score': 0.4377}, {'text': 'month', 'score': 0.2728}]"
6204759,Also when India is seen as alternative to China in Mfg - Bhikhari met xitler too https://t.co/yjVuzWsZml,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5824}, {'text': 'india', 'score': 0.553}, {'text': 'alternative', 'score': 0.1006}]"
806862,"From Tibet to Mongolia to Xinjiang to Hong Kong, story of China in the last century is the story of its expansion and illegal occupation of lands that never belonged to it These territories are merely resource areas to feed Han Chinese in the mainland
https://t.co/FFemjpfWSR",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6603}, {'text': 'expansion', 'score': 0.1042}, {'text': 'feed', 'score': 0.0822}]"
186505,"Those trending #WeakestPMModi must note that their Fav PM Nehru passed UN permanent Security Council seat, part of Arunachal &amp; Aksai Chin to China. Even when India at war with China in Oct 1962, Nehru gave speech on 8-11-1962 supporting UN seat for China just like that as gift",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4241}, {'text': 'weakest', 'score': 0.1922}, {'text': 'seat', 'score': 0.1247}]"
3620668,UN Security Council meeting today on #Myanmar will be only symbolic as China is most likely to use its veto to stop any possible punitive action by the international community.,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4431}, {'text': 'veto', 'score': 0.3565}, {'text': 'symbolic', 'score': 0.3109}]"
6221547,"According to an American secret intelligence report, the real target of China is not Taiwan but Manish Sisodia.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5437}, {'text': 'american', 'score': 0.1936}, {'text': 'sisodia', 'score': 0.1897}]"
1604772,"Congress : Govt must take political parties, country into confidence over restoration of status quo ante on border with China",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4928}, {'text': 'congress', 'score': 0.4208}, {'text': 'restoration', 'score': 0.1069}]"
829951,"How to ruin China without firing single bullet?

India should launch war against Pak &amp; re-capture PoK

How will this affect China?

China's ambitious 'The Belt &amp; Road Initiative' will be incomplete without PoK

If India occupies PoK, China will suffer billions &amp; billions of loss",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5302}, {'text': 'bullet', 'score': 0.3054}, {'text': 'loss', 'score': 0.0665}]"
6539398,⚡Congress Party is afraid of China? https://t.co/YOfHE7xl23,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6268}, {'text': 'afraid', 'score': 0.4523}, {'text': 'congress', 'score': 0.2585}]"
532946,"MP BJP calls Kamal Nath ‘China agent’, his effigies burnt across state

https://t.co/klKQ3FMx7o",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4573}, {'text': 'agent', 'score': 0.2946}, {'text': 'burnt', 'score': 0.2295}]"
