source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
5775803,Excellent review of #TheKashmirFiles by Israeli friend @HananyaNaftali who compares the killing of Kashmiri Hindus in Kashmir by Islamist radicals and terrorists with killing and massacre of Jews by Nazis. Must listen in. https://t.co/dMgujrKCXj,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5853}, {'text': 'killing', 'score': 0.3535}, {'text': 'jews', 'score': 0.3251}]"
5671934,Governor West Bengal Shri Jagdeep Dhankhar looking forward to watching #KashmirFiles and is all praise for the commendable well thought out effort that unravels much needed truth and traverses ground reality of the times then. There are other areas that call for similar focus. https://t.co/89F4IW72QF,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.576}, {'text': 'watching', 'score': 0.3756}, {'text': 'governor', 'score': 0.1977}]"
7669996,Modi-appointed Kashmir governor in 2019 tells ⁦@thewire_in⁩ that it was regime’s failure to provide airplanes to CRPF led to Pulwama terror attack and how Modi told him to remain silent to use the dearth of soldiers to target Pakistan to win the 2019 election. https://t.co/g0H9iVXnuA,Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.4336}, {'text': 'governor', 'score': 0.3202}, {'text': 'thewire_in', 'score': 0.1357}]"
7365489,"'They are trying to strike relevance by stoking controversy over The Kashmir Files': Anupam Kher slams Congress for denying exodus of Kashmiri Pandits

https://t.co/Nt7tmTrbll",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.4352}, {'text': 'congress', 'score': 0.3277}, {'text': 'denying', 'score': 0.2311}]"
7578256,"4 years of Pulwama; A better and brighter Kashmir

#Pulwama #PulwamaAttack #PulwamaTerrorAttack https://t.co/Lj6cNU0HYm",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5332}, {'text': 'wama', 'score': 0.4859}, {'text': 'attack', 'score': 0.3571}]"
7392730,Let their movie come. All this just to stop #TheKashmirFiles 😡 https://t.co/Pfp8Kmbz2x,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.4992}, {'text': 'their', 'score': 0.3373}, {'text': 'stop', 'score': 0.2367}]"
8165578,Unexplored Kashmir https://t.co/LmyVrzggTg,Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.7297}, {'text': 'unexplored', 'score': 0.551}]"
4158070,"Is there a limit to New Delhi’s apathy towards Jammu?

Disbursement of the COVID-19 pandemic relief fund:

Kashmir: 2,92,54,000 INR
Jammu: 1,68,000 INR 

No wonder, Jammu has a higher mortality rate despite having less number of COVID-19 cases than Kashmir. https://t.co/3tKBVVRJwR",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.4205}, {'text': 'mortality', 'score': 0.3328}, {'text': 'pandemic', 'score': 0.3162}]"
2269807,"Rahul Gandhi has visited Kashmir a few days ago and the massacres have been started after it.

It might be just a coincidence!",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5136}, {'text': 'coincidence', 'score': 0.3861}, {'text': 'massacres', 'score': 0.3856}]"
5738367,"Jindal group should not forget that their income source is mostly from Hindus.

Don't you dare to mock our unfortunate and planned genocide in Kashmir! https://t.co/H2fgI4LcZM",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.503}, {'text': 'group', 'score': 0.2074}, {'text': 'income', 'score': 0.1505}]"
3484841,"@priyankac19 Madam,thoda Maha par focus karo

What happened in Kashmir is now happening in Malvani in Mumbai

#MalvaniPattern 4 exodus of H!ndus

@MPLodha &amp; @NiteshNRane had to meet police

But as @Dev_Fadnavis promised,we will fight till the last breath &amp; prevent Maha from becoming Bengal https://t.co/g86siYNo37",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.6607}, {'text': 'priyankac19', 'score': 0.2745}, {'text': 'meet', 'score': 0.1878}]"
5342405,Jammu &amp; Kashmir has been infused with a new sense of security post the action on Article 370. #8YearsOfSushasan https://t.co/AYEyrerc8L,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5493}, {'text': 'security', 'score': 0.4159}, {'text': '8yearsofsus', 'score': 0.2299}]"
3684282,"These pictures are of Stone laying ceremony of a #KashmiriPandit home in Balhama, J&amp;K.

This is definitely a ray of hope today when  Kashmiri Hindu is trying to rebuild their lives back in Kashmir after decades. 

The credit goes to @narendramodi led govt. https://t.co/RW7HKzfv2F",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5944}, {'text': 'rebuild', 'score': 0.4459}, {'text': 'laying', 'score': 0.2441}]"
1738245,"This Aarif Shah from Kashmir has forgotten what Sikh Sena had done to them when Hari Singh Nalwa reclaimed the valley in 1819. 

And 5 centuries of Jihad rule immediately changed into a state where cow-slaughter brought death penalty to at least 19 criminals. https://t.co/VUYmlDUIfV",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5162}, {'text': 'penalty', 'score': 0.2597}, {'text': 'cow', 'score': 0.2374}]"
3624563,"This is Kashmir.

Kashmiris don't get peace even after their death, and people of India never cared about it.

Kashmir is a litmus test for each n every Indian, most of them can't pass it.

#ReturnTheBodies #KashmirBleeds https://t.co/RsIFXz2DWl",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.5716}, {'text': 'bleeds', 'score': 0.3592}, {'text': 'death', 'score': 0.2465}]"
6220632,"A friend informed that @vivekagnihotri's #KashmirFiles was released in 3 theaters in Bengaluru. Now running in 35!

I am watching this evening with a big group of friends. DM me if you want to join us.",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5001}, {'text': 'theaters', 'score': 0.3799}, {'text': 'running', 'score': 0.1705}]"
7282785,#BREAKING: Early morning encounter breaks out between Pakistan sponsored terrorists and security forces in Zakura area of Srinagar in Kashmir. J&amp;K Police and CRPF on the job. More details are awaited.,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5532}, {'text': 'police', 'score': 0.4015}, {'text': 'crpf', 'score': 0.1544}]"
3421761,"Ancient history of #Kashmir 
Kotarani – Shahmeer
By @MadhaviBhuta https://t.co/KUHzGilzOi via @Mahabaho",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.6653}, {'text': 'madhavibhuta', 'score': 0.6408}, {'text': 'history', 'score': 0.5256}]"
1999621,"The success of RSS/BJP's Kashmir policy is explained in 17 seconds by a migrant labourer who is leaving the valley. 
(Video credit: @ainulrhbr) https://t.co/VVsK3y6KeO",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.5214}, {'text': 'migrant', 'score': 0.3682}, {'text': 'seconds', 'score': 0.3419}]"
7052995,"IMPORTANT &amp; URGENT: 
Some communal groups are trying to put pressure on New Zealand Censor to ban #TheKashmirFiles. I request all Indians to be united and oppose this undemocratic tactic by radicals with utmost humility and release this film about HUMANITY and HUMAN RIGHTS. #FOE https://t.co/FiFBBH9dQE",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5229}, {'text': 'censor', 'score': 0.4786}, {'text': 'radicals', 'score': 0.0991}]"
880261,"30,757 crore rupees for Union Terrritory of Jammu &amp; Kashmir

5,958 crore rupees for Union Terrritory of Ladakh

- FM 
@nsitharaman

Watch LIVE: https://t.co/TN71mvbfGt

#Budget2020 #JanJanKaBudget",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.4699}, {'text': 'budget', 'score': 0.3978}, {'text': 'union', 'score': 0.2645}]"
259426,"Pakistan’s eyes on Kashmir 

China’s eyes on Ladakh 

Nepal’s  eyes on Uttarakhand 

BJP’s eyes on MLAs &amp; MPs of oppositions . 

#Ladakh #indiachinastandoff",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.4925}, {'text': 'eyes', 'score': 0.286}, {'text': 'standoff', 'score': 0.2377}]"
3657176,"Thank you, my friend. You have been an equally strong Kashmiri woman. You got ostracised in Kashmir because you chose to stand by truth and not the falsehood of “azadi”. You have been immensely courageous. India needs to hear your story as well. https://t.co/KIHgpAoy8S",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5184}, {'text': 'courageous', 'score': 0.3362}, {'text': 'hear', 'score': 0.1959}]"
788991,"""The BJP thinks it is going to Indianise Kashmir. But, instead, what we will see is potentially the Kashmirisation of India."" @pbmehta said it first on August 6, 2019 and those words have haunted us since. https://t.co/IJDjYVC1Ev",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.571}, {'text': 'haunted', 'score': 0.1726}, {'text': '2019', 'score': 0.1108}]"
6747475,"What they speak v/s what they do

#KashmirFiles #KashmiriPandits https://t.co/rHvzrI5OEo",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.6361}, {'text': 'speak', 'score': 0.3732}, {'text': 'files', 'score': 0.3079}]"
7342673,"Once upon a time in Kashmir...

A Temple Lost.
A Generation Lost. https://t.co/aTlYzsXq7K",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.6508}, {'text': 'lost', 'score': 0.4483}, {'text': 'generation', 'score': 0.2632}]"
