source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
4692046,"On one hand farmers fight for their land and on the other they fight with people who kill their kids. This is not what a democracy looks like. This looks like a struggle to free ourselves from a dictatorship
#SpeakUpForKisanNyay",nehajoychauhan,Pro OPP,pro opposition,dictatorship,"[{'text': 'farmers', 'score': 0.5014}, {'text': 'dictatorship', 'score': 0.4586}, {'text': 'fork', 'score': 0.1194}]"
7505504,"Ideal role model for #RahulGandhi - kill a common man in a fit of rage &amp; come out as martyr!!
Insult a community and pin it on #Modi and dictatorship 😸 https://t.co/8l6uCYWDNa",RatanSharda55,Pro Ruling,pro ruling,dictatorship,"[{'text': 'gandhi', 'score': 0.4974}, {'text': 'dictatorship', 'score': 0.4735}, {'text': 'martyr', 'score': 0.4677}]"
7819944,"Watch how Punjab cops are treating the protesting teachers near CM Bhagwant Mann's house in Sangrur

This is how Kejriwal's AAP handles protesters

Kejriwal, stop this dictatorship! https://t.co/M2p5VAnsa7",mvmeet,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.4918}, {'text': 'cops', 'score': 0.3145}, {'text': 'teachers', 'score': 0.3128}]"
3693241,"👇This is the condition of the government's dictatorship, still millions of tractors are on the border.

Notices will now be given to stop the tractor.

(Courtesy:Ravinder Singh Dhull) https://t.co/oGmE1r26cl",rajuparulekar,Pro OPP,pro opposition,dictatorship,"[{'text': 'tractors', 'score': 0.5495}, {'text': 'dictatorship', 'score': 0.4408}, {'text': 'border', 'score': 0.2802}]"
5313375,Shiv Sena president Uddhav Thackeray said that country has been dragged towards dictatorship. We have to stop this. We have to protect and safeguard our democracy. @NewIndianXpress,ss_suryawanshi,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.7198}, {'text': 'thackeray', 'score': 0.2197}, {'text': 'dragged', 'score': 0.2091}]"
7526039,"Former CM Maha Mr Uddhav Thackeray :

@RahulGandhi’s candidacy has bin cancelled
Calling a thief, a thief has become a crime in our country

Thieves &amp; looters are still free &amp; Rahul Gandhi was punished

This is direct murder of Democracy

This is beginning of end of dictatorship… https://t.co/khf5u0I1xK",Supriya23bh,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5504}, {'text': 'thieves', 'score': 0.3761}, {'text': 'cancelled', 'score': 0.2498}]"
556083,"A dictator is only able to rule a country when the citizens mentally begin to bear the tyranny of this dictatorship and accept the dictator's orders like slaves.

Come on, tell yourself you are not a slave and there will be no dictator in this country.

 We are a free country💪",BhavikaKapoor5,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictator', 'score': 0.7373}, {'text': 'free', 'score': 0.1935}, {'text': 'bear', 'score': 0.1117}]"
4145166,"There should be an honest debate around the suspension of Trump’s twitter account based on the principles of free speech irrespective of LW/RW politics. Censorship and digital dictatorship is always like a boomerang. 

Pl comment honestly.",vivekagnihotri,Pro Ruling,pro ruling,dictatorship,"[{'text': 'trump', 'score': 0.4544}, {'text': 'censorship', 'score': 0.4346}, {'text': 'boomerang', 'score': 0.0035}]"
2595186,"Rajdeep tried to hide dictatorship of UPA like he did with cash4vote sting CD.

But was brutally exposed by Himanshu Mishra.

Face of Rajdeep is a Must watch 😂 https://t.co/FbF2Jc2CYD",iAnkurSingh,Pro Ruling,pro ruling,dictatorship,"[{'text': 'mishra', 'score': 0.4596}, {'text': 'dictatorship', 'score': 0.4345}, {'text': 'cash4vote', 'score': 0.1056}]"
5861692,"Speaking on the issue of F16s being given to Pak, EAM Jaishankar says,""if you look at last 75 yrs, it has not served world well by propping up military dictatorship..""; Asks Pakistan (without taking name) to go for ""performance evaluation"" over the issue of support to terrorism. https://t.co/bL3ZHuJstA",sidhant,Pro Ruling,pro ruling,dictatorship,"[{'text': 'pakistan', 'score': 0.5345}, {'text': 'dictatorship', 'score': 0.3611}, {'text': 'f16s', 'score': 0.3538}]"
1014120,"""Ambedkar seems to have understood that if communism succeeded, the exploited and oppressed castes would continue to be under Brahminic dictatorship.""

https://t.co/QrkTq5WbiN",thewire_in,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5603}, {'text': 'castes', 'score': 0.283}, {'text': 'if', 'score': 0.1762}]"
4266491,"“for India, democracy is both a matter of pride and a geopolitical asset. It is not a coincidence that all members of the Quad are democracies and the intent is to contain the belligerence of an authoritarian dictatorship such as China...” https://t.co/ZPEzkMZepp",SushantSin,Pro OPP,pro opposition,dictatorship,"[{'text': 'democracies', 'score': 0.6258}, {'text': 'india', 'score': 0.356}, {'text': 'quad', 'score': 0.1597}]"
2181167,"When a Chief Minister loses MLAs' trust, he should step down from the post. Out of 79, 78 MLAs had written that CM should be changed. If we wouldn't have changed the CM, it would've been termed as dictatorship: Congress leader Randeep Surjewala

(ANI) https://t.co/LBFMzFzx3O",ndtv,Pro OPP,pro opposition,dictatorship,"[{'text': 'chief', 'score': 0.5131}, {'text': 'trust', 'score': 0.2423}, {'text': 'loses', 'score': 0.1596}]"
5962143,"Let me repeat.

China's biggest advantage is that large sections of Indian media and civil society are working for China.

India cannot do anything in return because China is a dictatorship.

China's subversive war against India is completely one sided.",AbhishBanerj,Pro Ruling,pro ruling,dictatorship,"[{'text': 'china', 'score': 0.6092}, {'text': 'india', 'score': 0.3035}, {'text': 'subversive', 'score': 0.0894}]"
7544753,"""Bhakti in religion may be a road to the salvation of the soul. But in politics, Bhakti or hero- worship is a sure road to degradation and to eventual dictatorship.""
~Dr Babasaheb Ambedkar 

#DalitHistoryMonth https://t.co/eCb5P7bJng",ambedkariteIND,Pro OPP,pro opposition,dictatorship,"[{'text': 'bhakti', 'score': 0.6534}, {'text': 'worship', 'score': 0.4984}, {'text': 'dictatorship', 'score': 0.4601}]"
7728538,"“Communists say that there are only 2 means of ESTABLISHING COMMUNISM. 1st is violence. Nothing Less will suffice to BREAK UP existing system. Other is DICTATORSHIP. Nothing short of it will suffice to continue New System”Dr Ambedkar wrote in his book, Buddha or Karl Marx.

15/24",MumbaichaDon,Pro Ruling,pro ruling,dictatorship,"[{'text': 'communism', 'score': 0.6537}, {'text': 'ambedkar', 'score': 0.2921}, {'text': 'break', 'score': 0.2403}]"
125932,"Want to know what dictatorship is?

Calcutta News did shows criticising Mamata, now cable operators hv stopped telecast of the channel.

Situation of Freedom of Speech in Didi's Bengal. https://t.co/WIUFofaLgn",iAnkurSingh,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.5224}, {'text': 'mamata', 'score': 0.281}, {'text': 'cable', 'score': 0.069}]"
5078475,"-Mithun Chakraborty questioned by Bengal police over one of his poll speech : Democracy working well, it's rule of Law

-FIR against fake news paddlers in UP : Democracy under attack, it's dictatorship",MrSinha_,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.4934}, {'text': 'police', 'score': 0.3797}, {'text': 'paddlers', 'score': 0.0353}]"
1990522,"There needs to be global outrage over the arrest of Disha Ravi. This is not an aberration, this is the new norm for the Worlds largest democracy. We are turning into a dictatorship. Your silence will enable this @POTUS @KamalaHarris",RanaAyyub,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5758}, {'text': 'arrest', 'score': 0.4509}, {'text': 'disha', 'score': 0.3899}]"
7808602,"#Dictatorship A terrible incident happened in MP's Shivpuri, panchayat secretary threatened dalit woman sarpanch to listen to Modi's speech otherwise your sarpanch post will be terminated. The daughter suffering from diarrhea was admitted to the hospital... https://t.co/p6PboR89P3",ambedkariteIND,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5373}, {'text': 'diarrhea', 'score': 0.4036}, {'text': 'daughter', 'score': 0.2917}]"
894030,#IndiaWithArnab Are we returning to age of facism &amp; dictatorship in garb of democracy? Vendetta politics exceeding all limits. Absolutely no ground to arrest #ArnabGoswami. Minimum Maharashtra Govt can do to vindicate freedom of press is release him immediately: @DrJitendraSingh https://t.co/XIdb7CquH8,republic,Pro Ruling,pro ruling,dictatorship,"[{'text': 'maharashtra', 'score': 0.4649}, {'text': 'arrest', 'score': 0.4199}, {'text': 'democracy', 'score': 0.3551}]"
2193336,"""It's a dictatorship now... We are pushing to maintain the democratic process"": Congress leader @RahulGandhi https://t.co/eDU0LViwOT",ndtv,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.6678}, {'text': 'rahulgandhi', 'score': 0.4517}, {'text': 'pushing', 'score': 0.2505}]"
8296383,"""In politics, Bhakti or hero worship is a sure road to degradation and to eventual dictatorship..."" https://t.co/fKUi56TPfj",sohitmishra99,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5475}, {'text': 'bhakti', 'score': 0.4495}, {'text': 'degradation', 'score': 0.2528}]"
3021746,It is time that international organisations turn their attention to India. @davidakaye @courtneyr @rebecca_vincent @AgnesCallamard @UNHumanRights. Twitter and Facebook are enabling this dictatorship by blocking the accounts of @thecaravanindia and other critical voices @jack,RanaAyyub,Pro OPP,pro opposition,dictatorship,"[{'text': 'india', 'score': 0.5709}, {'text': 'dictatorship', 'score': 0.4731}, {'text': 'rebecca_vincent', 'score': 0.1968}]"
475749,"Democracy isn’t just elections. When democratic institutions are subverted, from media to judiciary, opposition silenced with raids, activists put in jail... you are practically a dictatorship. The government can then cremate your dead daughter after locking you up at home.",DilliDurAst,Pro OPP,pro opposition,dictatorship,"[{'text': 'democracy', 'score': 0.704}, {'text': 'subverted', 'score': 0.2133}, {'text': 'dead', 'score': 0.1723}]"
395552,"On Congress Foundation Day, Sonia Gandhi Urges Workers To Fight ""Dictatorship"" https://t.co/gCVasVANqD https://t.co/CtRBfKKsMh",ndtvfeed,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.3631}, {'text': 'workers', 'score': 0.2609}, {'text': 'fight', 'score': 0.2337}]"
1374541,"Dictatorship is going on in country instead of govt of people, says #WestBengal CM #MamataBanerjee https://t.co/wSQrRP2F4h",NH_India,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.7211}, {'text': 'mamata', 'score': 0.2704}, {'text': 'west', 'score': 0.1869}]"
968960,"#InspiringQuotes

""Today, the media dictatorship is becoming a substitute to military dictatorship. The big economic groups are using the media and decide who can speak, who the good guy is and who the bad guy is.....""

~ #DannyGlover 
( American Actor &amp; Political Activist) https://t.co/Q3ixUXmJXl",dayakamPR,Pro OPP,pro opposition,dictatorship,"[{'text': 'media', 'score': 0.48}, {'text': 'dictatorship', 'score': 0.4465}, {'text': 'inspiring', 'score': 0.3123}]"
2757971,"On @Ram_Guha chicanery @salman7khurshid If we are to win the war against propaganda experts &amp; fake news purveyors, is falsehood the answer? Many a self-opinionated person has unwittingly ushered in dictatorships but then I need not tell this to a historian
https://t.co/YxLVWU7rIN",nandtara,Pro OPP,pro opposition,dictatorship,"[{'text': 'propaganda', 'score': 0.5992}, {'text': 'salman7khurshid', 'score': 0.2128}, {'text': 'chicanery', 'score': 0.1872}]"
6935717,"PS: Military dictatorship= Pakistan's Zia-ul-Haq who was backed by US to fight Soviets in Afghanistan. Haq got a blank cheque by the US, esp on defence support to give Soviets a bloody nose on Afghanistan. Haq with US President Ronald Reagan. https://t.co/Waltnq9XG9",sidhant,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.61}, {'text': 'afghanistan', 'score': 0.4531}, {'text': 'backed', 'score': 0.1915}]"
1942454,"Dynasty and dictatorship go together. Current @INCIndia has a dictatorship within the party, but claims to represent democracy for India as a whole. 
Without dynastic entitlement, Indira Gandhi could not have proclaimed The Emergency in 1975.",davidfrawleyved,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.5991}, {'text': 'india', 'score': 0.3865}, {'text': 'current', 'score': 0.0269}]"
3584444,"Dictatorship??

From Now on, Will Not Give More than 20 minutes of Time to Opposition in Total to Speak, Ask Question, Raise Queries or Objections During a Session: AAP Leader and Delhi Assembly Speaker",MeghUpdates,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.5413}, {'text': 'minutes', 'score': 0.3562}, {'text': 'raise', 'score': 0.1311}]"
327174,"Do meet chief guest on our 70th #RepublicDay..He is sexist (told a woman politician would not rape her as she did not deserve it) admires military dictatorship, said Amazon fires were a Marxist plot and more. #BrazilPresident #Bolsonaro. https://t.co/HqNHMBtCL0",_sabanaqvi,Pro OPP,pro opposition,dictatorship,"[{'text': 'president', 'score': 0.4519}, {'text': 'sexist', 'score': 0.3094}, {'text': 'fires', 'score': 0.1557}]"
7999916,"Uddhav Thackeray said that 2024 Lok Sabha elections will be last election in India. He said the country has been dragged towards dictatorship, one after another independent institutions are being destroyed. Now, people has to come forward to protect the democracy otherwise…",ss_suryawanshi,Pro OPP,pro opposition,dictatorship,"[{'text': 'elections', 'score': 0.5759}, {'text': '2024', 'score': 0.3734}, {'text': 'india', 'score': 0.3611}]"
1759999,"See the stark difference between Collective Leadership in Democracy and One-Man Dictatorship in Communism.

New Delhi - 5 April 2020
Beijing - 4 April 2020

#coronavirus #Covid_19 https://t.co/upk594qNO3",SudheenKulkarni,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.6753}, {'text': '2020', 'score': 0.2457}, {'text': 'coronavirus', 'score': 0.236}]"
5677134,"List of countries that “condemned” remarks by #NupurSharma quoting the Hadith not directly on the prophet: Qatar, Iran, Kuwait, Libya, Saudi, UAE, Bahrain, Jordan, Maldives, Pakistan. 

All Islamic dictatorships/sheikhdoms &amp; one terror sponsor (Pak). Fine liberal bunch.",MinhazMerchant,Pro Ruling,pro ruling,dictatorship,"[{'text': 'islamic', 'score': 0.5515}, {'text': 'maldives', 'score': 0.3901}, {'text': 'remarks', 'score': 0.2831}]"
977597,"Another bank falling before culture of crony capitalism in Modi's India. Till the time The Indian Middle Class understand the reality of this model of hatred and oligarchy, we would be completely lost into  dictatorship. 

The very long battle ahead!!!!",ameytirodkar,Pro OPP,pro opposition,dictatorship,"[{'text': 'oligarchy', 'score': 0.4673}, {'text': 'india', 'score': 0.385}, {'text': 'bank', 'score': 0.344}]"
6645103,"No dictatorship in our party, says Congress leader ⁦@RahulGandhi⁩  https://t.co/H5oeAXbvND",Supriya23bh,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.6643}, {'text': 'rahulgandhi', 'score': 0.2956}, {'text': 'our', 'score': 0.2216}]"
948267,"...

But what #ModiInLeh did today was a rallying occasion for all 20+ Asian nations bullied by China. 

There is hope now that a global leader has stood up to the ruthless Communist Dictatorship. Significant moment geopolitically! Long term strategy.

Listen to his speech today. https://t.co/tLEGYdBdUl",KiranKS,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.5079}, {'text': 'china', 'score': 0.4638}, {'text': 'bullied', 'score': 0.1085}]"
7907249,"First Saket Gokhale &amp; Now..Pawan Khera!

Is BJP FINALLY learning How to USE Power?

Both times,FIR registered &amp; arrests by Assam Police!

Don't Other NDA ruled States also have Police Stations?

And if this is DICTATORSHIP,it's much BETTER than DEMOCRACY under Indira Khan-Gandhi!",MumbaichaDon,Pro Ruling,pro ruling,dictatorship,"[{'text': 'assam', 'score': 0.4205}, {'text': 'power', 'score': 0.3509}, {'text': 'arrests', 'score': 0.2723}]"
7258620,"That's not a democratic statment in itself.

You want what you think is right, not the people who are voting. And that's called ""Dictatorship"". https://t.co/j6dVW9udgi",vairaagini,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.6221}, {'text': 'voting', 'score': 0.4861}, {'text': 'not', 'score': 0.1672}]"
17883,"The difference between a democracy and a dictatorship is the freedom of press. 
Let’s ask ourselves today : 
Do we have a free press ? 
Are we still a democracy ? 
#WorldPressFreedomDay #PressFreedom",khanumarfa,Pro OPP,pro opposition,dictatorship,"[{'text': 'democracy', 'score': 0.5088}, {'text': 'press', 'score': 0.3671}, {'text': 'difference', 'score': 0.3466}]"
68427,"In a dictatorship, facts are what the Government chooses them to be.",TheDeshBhakt,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.575}, {'text': 'facts', 'score': 0.457}, {'text': 'chooses', 'score': 0.2305}]"
5779745,"Unbelievable 

Gehlot govt on Thursday ordered suspension of internet services in Jaipur's Amer area, where Congress MLAs had been housed 

Is this not EMERGENCY MINDSET &amp; DICTATORSHIP &amp; VVIP RACISM ??

Are Cong MLAs Bikau or Tikau?

More imp:Where are FoS walas ? Rahul G silent? https://t.co/uraSjrzI2z",Shehzad_Ind,Pro Ruling,pro ruling,dictatorship,"[{'text': 'internet', 'score': 0.4018}, {'text': 'suspension', 'score': 0.328}, {'text': 'congress', 'score': 0.2197}]"
4127675,"Dainik Bhaskar waalo... kya soche the? 

Sach dikhaoge toh Saheb kuch nahi karenge? 

Jhelo income tax raid ab

#Dictatorship",Arun2981,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5534}, {'text': 'tax', 'score': 0.3873}, {'text': 'waalo', 'score': 0.3488}]"
3371661,"If only he thought well before he spoke!

Times have changed. Mr. @RahulGandhi should think of democracy, not dictatorships.

#RahulGandhi #CongressMuktBharat https://t.co/KGe1DahAOP",knowthenation,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorships', 'score': 0.5272}, {'text': 'rahulgandhi', 'score': 0.4515}, {'text': 'should', 'score': 0.2493}]"
2769909,@ShashiTharoor Marxism believes in the dictatorship of the proletariat. We don't believe in dictatorship of any kind whether of the proletariat or of the crony capitalists whom Mr (Prime Minister) Modi likes so much. https://t.co/10YTOEKvZK,INCTharoorian,Pro OPP,pro opposition,dictatorship,"[{'text': 'marxism', 'score': 0.5952}, {'text': 'shashitharoor', 'score': 0.3329}, {'text': 'believes', 'score': 0.2701}]"
3822503,"@RahulGandhi @OneChildBear Q: Since when do free citizens of a democratic India need PERMISSION to exercise their fundamental right to free movement, that is guaranteed by our Constitution? 
A: Since 2014, when democracy was replaced with dictatorship of fascists.",geetv79,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5377}, {'text': 'india', 'score': 0.4019}, {'text': 'exercise', 'score': 0.0914}]"
1514269,"#InspiringQuotes..

""Bhakti in religion may be a road to the salvation of the soul. But in politics, Bhakti or hero-worship is a sure road to degradation and to eventual dictatorship.....""

Dr #BabasahebAmbedkar https://t.co/AEymXJg9tb",dayakamPR,Pro OPP,pro opposition,dictatorship,"[{'text': 'bhakti', 'score': 0.6036}, {'text': 'quotes', 'score': 0.3984}, {'text': 'dictatorship', 'score': 0.3933}]"
2151879,"The Modi government, through its law enforcement agencies, asks Twitter to take action against a cartoonist.

And people still believe the Modi govt follow democracy, not dictatorship.
https://t.co/ZdI0smN9yQ",t_d_h_nair,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.4244}, {'text': 'cartoonist', 'score': 0.405}, {'text': 'follow', 'score': 0.2318}]"
7560820,#LIVE | Centre is not allowing us to work. They are misusing the power and this is dictatorship. All non-BJP parties must unite: Delhi CM Arvind Kejriwal. Tune in here - https://t.co/6CjsNJaatY https://t.co/iU3QdIHSda,republic,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.4692}, {'text': 'delhi', 'score': 0.3802}, {'text': 'unite', 'score': 0.3707}]"
2070406,"#Yogi_Isteefa_Do

Pseudo-nationalists  pulling the sari of Anita Yadav, to stop her contesting against Ritu Singh.
Both are Hindus. 
This is NOT about Hindu pride or majority.

It's just about brazen goonda-raj to enforce dictatorship &amp; fascism. 

https://t.co/kZWpK7hWWr",geetv79,Pro OPP,pro opposition,dictatorship,"[{'text': 'yadav', 'score': 0.5828}, {'text': 'fascism', 'score': 0.3274}, {'text': 'contesting', 'score': 0.2106}]"
7094284,"Canadian author Gad Saad writes to PM Modi asking for a room in India as he wants to escape Canadian dictatorship

https://t.co/JvZ8qij1bQ",OpIndia_com,Pro Ruling,pro ruling,dictatorship,"[{'text': 'room', 'score': 0.3859}, {'text': 'india', 'score': 0.3853}, {'text': 'canadian', 'score': 0.2958}]"
2171119,"In a theocracy, blasphemy law silences the dissent;
In a dictatorship, sedition law silences the dissent; 
but the most dangerous countries for dissent, where a dictator uses religion to control absolute power!",ashoswai,Pro OPP,pro opposition,dictatorship,"[{'text': 'theocracy', 'score': 0.524}, {'text': 'blasphemy', 'score': 0.5067}, {'text': 'dangerous', 'score': 0.1984}]"
381850,"Political terrorism, corruption, and dictatorship are the three most appropriate adjectives to describe the West Bengal ruling party. If Bengal isn’t freed from the clutches of the Mamata Banerjee-led TMC misrule soon, she will turn Bengal into a graveyard #KillerTMC",Chatterj1Asking,Pro Ruling,pro ruling,dictatorship,"[{'text': 'bengal', 'score': 0.5195}, {'text': 'dictatorship', 'score': 0.4311}, {'text': 'graveyard', 'score': 0.1854}]"
8010702,"So @ashokgehlot51 accepts that Indira Gandhi was a dictator &amp; hence suffered a major defeat . 
He forgets that even today it’s the same trait of dictatorship which runs in Maa - Beta - Behan - &amp; damaad ‘s veins . 
Shukriya Gehlot sahab. https://t.co/GUE9M3PAnq",ashokepandit,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictator', 'score': 0.628}, {'text': 'forgets', 'score': 0.1815}, {'text': 'veins', 'score': 0.0489}]"
5613053,"Lallantop kept mocking Hindus, PM Modi,BJP for years &amp; nothing happened.
Recently one of their harmless joke on Rahul Gandhi went viral &amp; Congress forced them to apologise.

I hope @saurabhtop would’ve understood the real meaning of intolerance &amp; dictatorship. @sardesairajdeep",MrSinha_,Pro Ruling,pro ruling,dictatorship,"[{'text': 'saurabhtop', 'score': 0.5302}, {'text': 'apologise', 'score': 0.3705}, {'text': 'congress', 'score': 0.198}]"
948393,This is dictatorship. They are making a mockery of Freedom of Speech in Maharashtra. https://t.co/5H7Vnf4R0o,HashTagCricket,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.5751}, {'text': 'maharashtra', 'score': 0.3813}, {'text': 'mockery', 'score': 0.3566}]"
1043735,"Rarely will you find a democratic &amp; secular country amongst the 57 member nations that comprise the OIC. A majority of them are ruled by assorted monarchies, tin pot dictatorships &amp; army proxies. Most have Sharia Law. 

And they have a Human Rights wing🤡

https://t.co/XeOqFcIQjt",majorgauravarya,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorships', 'score': 0.4933}, {'text': 'sharia', 'score': 0.3254}, {'text': 'rarely', 'score': 0.1766}]"
110159,"Watch | ""This is not a dictatorship, this is democracy. If you are not able to convince the farmers, why not hear them out?"": @HarsimratBadal_, Akali Dal MP from Bathinda 

#NDTVExclusive #FarmersProtest https://t.co/DvJw2eqKZy",ndtv,Pro OPP,pro opposition,dictatorship,"[{'text': 'farmers', 'score': 0.5386}, {'text': 'dictatorship', 'score': 0.3679}, {'text': 'ndtv', 'score': 0.1354}]"
5493235,"@jyotsnamohan At least in a formal dictatorship, you have a hope for change if the top topples. But, when voters vote like this, there is no hope in sight.",ashoswai,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.5695}, {'text': 'hope', 'score': 0.3232}, {'text': 'topples', 'score': 0.1677}]"
1152379,In the words of Dr. B. R. Ambedkar “In politics bhakti or hero-worship is a sure road to degradation and to eventual dictatorship” Modi epitomises Ambedkar’s prophecy writes @FriedrichPieter #JaiBhim 👊🏻,nandtara,Pro OPP,pro opposition,dictatorship,"[{'text': 'ambedkar', 'score': 0.6542}, {'text': 'dictatorship', 'score': 0.5734}, {'text': 'degradation', 'score': 0.2947}]"
3621083,"Hero worshiping of the leader and creating a cult of personality in a country is a sure recipe for chaos, the destruction of democracy, and growing support for fascism and dictatorship. Hitler had once said: ‘what good fortune for those in power that people don’t think.’",ashoswai,Pro OPP,pro opposition,dictatorship,"[{'text': 'fascism', 'score': 0.5471}, {'text': 'worshiping', 'score': 0.3451}, {'text': 'good', 'score': 0.278}]"
7977754,"""If we talking about principles, lets talk about little bit of history out here..western democracies for whatever reason decided that thr natural partner in our part of the world a military dictatorship"", explains EAM Jaishankar @DrSJaishankar",sidhant,Pro Ruling,pro ruling,dictatorship,"[{'text': 'dictatorship', 'score': 0.5333}, {'text': 'western', 'score': 0.4064}, {'text': 'military', 'score': 0.3774}]"
351177,"This is shocking! 

Afraid of being questioned over its handling of the pandemic, the Modi govt is cancelling question hour from the Parliament session. 

A brazen move towards dictatorship. They must NOT be allowed to do this!

Question hour HAS to happen! https://t.co/ByCDPrZCLX",SaketGokhale,Pro OPP,pro opposition,dictatorship,"[{'text': 'cancelling', 'score': 0.3804}, {'text': 'pandemic', 'score': 0.3323}, {'text': 'questioned', 'score': 0.3112}]"
3231850,"Congress spokesperson in Goa Tulio DeSouza termed Parrikar’s legacy as one of fraud, corruption and dictatorship. I am not sure if I should laugh hard or roll on the floor laughing:",PrinceArihan,Pro Ruling,pro ruling,dictatorship,"[{'text': 'corruption', 'score': 0.4992}, {'text': 'tulio', 'score': 0.316}, {'text': 'laughing', 'score': 0.2939}]"
6881904,"Your truth and courage has inspired many,you have given nightmares to paid and dallaal media,you busted many communal and fake agenda of the dictatorship government
YOU ARE A HERO @zoo_bear
#IStandWithZubair https://t.co/Gooz0acH4k",Liberal_India1,Pro OPP,pro opposition,dictatorship,"[{'text': 'dictatorship', 'score': 0.4627}, {'text': 'zoo_bear', 'score': 0.2439}, {'text': 'paid', 'score': 0.0354}]"
2159223,"Fear is contagious; under a dictatorship, it is an epidemic! https://t.co/sRuHsGWpNj",ashoswai,Pro OPP,pro opposition,dictatorship,"[{'text': 'fear', 'score': 0.5911}, {'text': 'contagious', 'score': 0.5817}, {'text': 'dictatorship', 'score': 0.5694}]"
6607367,"Yday the President of the United States described a dissenting journalist as a ""stupid son of a b*tch""

Yes, really

If Modi had used an expression like this, by now global media would have declared India a dictatorship

But no criticism for Biden because he has liberal privilege",AbhishBanerj,Pro Ruling,pro ruling,dictatorship,"[{'text': 'journalist', 'score': 0.499}, {'text': 'dictatorship', 'score': 0.4239}, {'text': 'india', 'score': 0.3283}]"
5878944,This action smacks of Dictatorship of  @JustinTrudeau and INTOLERANCE! Is there no Freedom of DISSENT IN Canada? Canada had become a Totalitarian State https://t.co/JOY2PC1fH3,TVMohandasPai,Pro Ruling,pro ruling,dictatorship,"[{'text': 'canada', 'score': 0.6098}, {'text': 'dictatorship', 'score': 0.5178}, {'text': 'smacks', 'score': 0.1248}]"
7817977,"In Mohanpur, Barrackpore, @AITCofficial “terrorists” shoot at independent candidate, go in a rampage with arms and bombs! Pishi and Bhaipo have actually patronised an armed militia to perpetuate their dictatorship! #PanchayatPollViolence #PanchayatElectionWB2023 https://t.co/EOo79DbsIp",anirbanganguly,Pro Ruling,pro ruling,dictatorship,"[{'text': 'terrorists', 'score': 0.5781}, {'text': 'panchayat', 'score': 0.4161}, {'text': 'wb2023', 'score': 0.1515}]"
5333538,"Jharkhand police arrested @KapilMishra_IND ji at Ranchi Airport, to stop him from meeting #RupeshPandey’s family.

It’s pure dictatorship. Would the @HemantSorenJMM government has done same if there was a M boy in place of Rupesh?",MrSinha_,Pro Ruling,pro ruling,dictatorship,"[{'text': 'jharkhand', 'score': 0.4555}, {'text': 'arrested', 'score': 0.3675}, {'text': 'government', 'score': 0.2472}]"
2377476,"We believe in Rights &amp; Choices given to us in Constitution of India, whereas RSS is a control freak organisation &amp; believes in Dictatorship,thus doesn’t respect the Constitution.We are peace loving citizens,RSS is not. Watch my video. 
 ‘India against RSS’ https://t.co/IOSV6uliUF",AnumaVidisha,Pro OPP,pro opposition,dictatorship,"[{'text': 'rss', 'score': 0.5222}, {'text': 'dictatorship', 'score': 0.35}, {'text': 'choices', 'score': 0.2035}]"
