source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
6180931,"""I've been fighting for you, Fatwe mere naam pe issued hain, Now it's time for the community (Kashmiri Pandits) to fight for me""   
Yaha bhi Victim card khel raha... Fatwa Kisne issue kiya ise? Because he fought for KPs, He wants KPs to fight for him so that he earns more.  🤡🤡 https://t.co/l9Uj9BdZNI",zoo_bear,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'khel', 'score': 0.5999}, {'text': 'fought', 'score': 0.3982}, {'text': 'card', 'score': 0.2042}]"
5402773,Those complaining that #TheKashmirFiles gives a one-sided picture of Pak-backed terrorism against #KashmiriPandits are the same apologists who for 30 years buried the truth with their false narrative. The movie provides a balanced narrative. But the facts reveal the violent truth,MinhazMerchant,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.4984}, {'text': 'movie', 'score': 0.327}, {'text': 'apologists', 'score': 0.2176}]"
7112535,"#BreakingNews 

Jk govt denies recieving any mass resignation letter from #KashmiriPandits working under prime minister package...however many transferred from sensitive areas to safer locations.",KreatelyMedia,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'resignation', 'score': 0.4991}, {'text': 'sensitive', 'score': 0.1498}, {'text': 'mass', 'score': 0.0961}]"
6677648,"India would do well to remember what the Kashmiri pandits have suffered. Exiled from home. Sad, that we continue to sweep it under the carpet",bainjal,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'india', 'score': 0.5185}, {'text': 'remember', 'score': 0.3178}, {'text': 'carpet', 'score': 0.1042}]"
6253554,"Slogans of Terror Raised again in Kashmir.

Similar slogans were used against #KashmiriPandits in 1990.
 https://t.co/x4autEOs85",friendsofrss,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.4983}, {'text': 'slogans', 'score': 0.4678}, {'text': 'again', 'score': 0.2836}]"
112012,"Dear @KanganaTeam, until now I admired you as an actor &amp; a brave disrupter of status quo in Bollywood. But today you spoke for me, for the displaced Kashmiri Pandits, for voiceless &amp; powerless people of India. From here on, you have all my support in this journey. Jai Hind 💓🇮🇳 https://t.co/WGHrfFwma6",AartiTikoo,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'bollywood', 'score': 0.5581}, {'text': 'displaced', 'score': 0.3239}, {'text': 'voiceless', 'score': 0.2346}]"
199067,Fantastic news! India’s 4th highest civilian award Padma Shri given to British Conservative MP Bob Blackman @BobBlackman. He is a true friend of India who supports exiled Kashmiri Pandits. Often exposing Pakistan sponsored terror. He took oath on Bhagwat Gita recently. Congrats! https://t.co/56NMOxmBrA,AdityaRajKaul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'india', 'score': 0.4612}, {'text': 'bobblackman', 'score': 0.3094}, {'text': 'conservative', 'score': 0.157}]"
6691583,Champions of ‘Black Lives Matter’ movement from Bollywood &amp; Cricket will not dare to utter a work on Kashmiri Pandits today .. because Secularism khatre mein ho jayega,Pronamotweets,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'bollywood', 'score': 0.5341}, {'text': 'black', 'score': 0.2999}, {'text': 'secularism', 'score': 0.2795}]"
7584342,"Money laundering ED case: SC agrees to hear urgent plea of alleged journalist Rana Ayyub against summons.

The hon. Supreme Court that declined to hear pleas from Kashmiri pandits and recent requests from joshimath residents on Tuesday agreed to hear the petition of Rana Ayyub. https://t.co/AYnrwPqkLe",MeghUpdates,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'requests', 'score': 0.3388}, {'text': 'laundering', 'score': 0.295}, {'text': 'pandits', 'score': 0.2149}]"
5484375,"In last 5 years, 610 Kashmiri Pandits were given back their properties left behind in J&amp;K following eruption of terrorism there in the late 1980s and early 1990s.",AskAnshul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'back', 'score': 0.3727}, {'text': 'terrorism', 'score': 0.2463}, {'text': '610', 'score': 0.1605}]"
6673019,What did the Kashmiri pandits get? Genuine question,bainjal,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4485}, {'text': 'get', 'score': 0.2722}, {'text': 'genuine', 'score': 0.135}]"
8024459,"In 1990, more than 3,50,000 Kashmiri Pandits were forced to flee Kashmir in the wake of brutal gen0cide against them. This is how Barkha Dutt justified mass@cre of Kashmiri Pandits -""Today hapless victims they were once the 'privileged' elite"" #BarkhaDutt https://t.co/WDWYcImT2Z",rose_k01,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.5351}, {'text': 'flee', 'score': 0.2865}, {'text': 'gen0cide', 'score': 0.0477}]"
5313708,"Maharashtra CM Uddhav Thackeray said that Kashmiri pandits are not safe in Kashmir, the security should be provided to them, but central govt providing security to those who are attacking Shiv Sena &amp; useless people in Maharashtra.
@NewIndianXpress",ss_suryawanshi,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.5425}, {'text': 'safe', 'score': 0.4388}, {'text': 'thackeray', 'score': 0.1285}]"
6787919,"It’s 2022.

Retweet if you would like the home minister to honour his promise of resettling all the displaced Kashmiri Pandits in the valley by 2022. https://t.co/yqaJnMyEi7",AsYouNotWish,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': '2022', 'score': 0.6035}, {'text': 'retweet', 'score': 0.3662}, {'text': 'minister', 'score': 0.3446}]"
5541478,"Someone had to show the courage to counter the fake narrative run by BJP! Well done ⁦@INCKerala⁩ 👌🏼❤️

‘The Kashmir Files': Kerala Congress tweets 'facts', blames BJP for Kashmiri Pandits' exodus | India News – India TV https://t.co/fpDELPFQMN",vijaythottathil,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'india', 'score': 0.4757}, {'text': 'fake', 'score': 0.2957}, {'text': 'tweets', 'score': 0.2927}]"
4002771,"Padma Shri awardee UK MP moves motion to commemorate 31st anniversary of the genocide of Kashmiri Pandits

https://t.co/i8t0PmI8XY",OpIndia_com,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'commemorate', 'score': 0.34}, {'text': 'pandits', 'score': 0.2011}, {'text': 'moves', 'score': 0.1428}]"
7262470,"⏯️Mufti Md Sayeed instigated people against Kashmiri Pandits in 1986 at Anantnag 

⏯️Modi did alliance with his party, made
him CM of J&amp;K in 2015 and also 
attended his oath taking ceremony https://t.co/W4fGAQbgBc",bole_bharat,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'sayeed', 'score': 0.5012}, {'text': 'party', 'score': 0.2831}, {'text': 'oath', 'score': 0.2258}]"
